Mphi g si norm
1.977640478558903903e+00 1.023131756936322689e-02 2.593366718287660078e+00 1.237472043006984990e+01
2.330415498023242993e+00 3.929410190998388480e-03 2.514169124644124231e+00 1.670451632078923510e+01
2.016706821414278039e+00 6.687850361213854358e-03 2.420622368270449520e+00 6.871933756647120362e+00
2.092460553088356878e+00 1.220897257389691405e-04 2.439027911371522972e+00 9.810100065626746968e+00
2.324424757612996828e+00 2.800018683851625105e-03 2.481693398841764875e+00 1.774583374246666523e+01
2.389389873298312317e+00 1.746868635540419629e-02 2.518496402715047378e+00 3.224215287053746160e+00
2.046450239325770859e+00 7.888396813055079419e-04 2.541620817285915379e+00 1.924270497940898750e+01
2.210545185498402176e+00 2.112133833200801735e-03 2.465137366184983136e+00 6.409313624039028490e+00
2.102578906783375334e+00 1.058738854726512914e-04 2.479527878098536586e+00 1.633272091769536871e+01
2.102925139557449974e+00 1.926592095638762075e-04 2.504061634784564117e+00 1.392444850757275887e+01
2.124942845121671198e+00 4.116816622449988609e-04 2.499997590920934432e+00 1.963770952510365220e+01
1.944374632223501376e+00 1.782279717174371225e-01 2.617976085817963039e+00 1.334470239280884662e+01
2.064207508781763956e+00 1.564933330478540316e-02 2.453277869029633074e+00 9.740757549525481451e+00
